index,trace,input_val,output_event,input_event
5,"['t1', 't9', 't12', 't11', 't12', 't13']",{'qos': -2},!U.output(1);,
6,"['t1', 't9', 't12', 't11', 't12', 't13', 't12']",{'qos': -2},!U.1put(out);,
7,"['t1', 't9', 't12', 't11', 't12', 't13', 't12', 't13']",{'qos': -2},!U.output(1);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': -1},,?U.input(qos);
3,"['t1', 't27', 't26', 't10']",{'qos': -1},,
4,"['t1', 't27', 't26', 't10', 't15']",{'qos': -1},!U.output(1);,?U.input(qos);
5,"['t1', 't27', 't26', 't10', 't15', 't23']",{'qos': -1},,
6,"['t1', 't27', 't26', 't10', 't15', 't23', 't1']",{'qos': -1},,?U.input(qos);
7,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9']",{'qos': -1},,
8,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12']",{'qos': -1},!U.1put(out);,
9,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13']",{'qos': -1},!U.output(1);,
10,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12']",{'qos': -1},!U.1put(out);,
11,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12', 't9']",{'qos': -1},,
12,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
13,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12', 't9', 't12', 't13']",{'qos': -1},!U.output(1);,
14,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12', 't9', 't12', 't13', 't12']",{'qos': -1},!U.1put(out);,
15,"['t1', 't27', 't26', 't10', 't15', 't23', 't1', 't9', 't12', 't13', 't12', 't9', 't12', 't13', 't12', 't13']",{'qos': -1},!U.output(1);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': -1},,?U.input(qos);
3,"['t1', 't27', 't26', 't19']",{'qos': -1},,
4,"['t1', 't27', 't26', 't19', 't18']",{'qos': -1},!U.output(0);,
5,"['t1', 't27', 't26', 't19', 't18', 't10']",{'qos': -1},,
6,"['t1', 't27', 't26', 't19', 't18', 't10', 't15']",{'qos': 0},!U.output(1);,?U.input(qos);
7,"['t1', 't27', 't26', 't19', 't18', 't10', 't15', 't21']",{'qos': 0},,
8,"['t1', 't27', 't26', 't19', 't18', 't10', 't15', 't21', 't20']",{'qos': 0},!U.0put(out);,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': 0},,?U.input(qos);
3,"['t1', 't27', 't26', 't19']",{'qos': 0},,
4,"['t1', 't27', 't26', 't19', 't18']",{'qos': 0},!U.output(0);,
5,"['t1', 't27', 't26', 't19', 't18', 't23']",{'qos': 0},,
6,"['t1', 't27', 't26', 't19', 't18', 't23', 't1']",{'qos': 0},,?U.input(qos);
7,"['t1', 't27', 't26', 't19', 't18', 't23', 't1', 't11']",{'qos': -1},,?U.input(qos);
8,"['t1', 't27', 't26', 't19', 't18', 't23', 't1', 't11', 't12']",{'qos': -1},!U.1put(out);,
9,"['t1', 't27', 't26', 't19', 't18', 't23', 't1', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't13']",{'qos': 0},!U.output(1);,
2,"['t1', 't13', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't13', 't12', 't13']",{'qos': 0},!U.output(1);,
4,"['t1', 't13', 't12', 't13', 't12']",{'qos': 0},!U.1put(out);,
5,"['t1', 't13', 't12', 't13', 't12', 't13']",{'qos': 0},!U.output(1);,
6,"['t1', 't13', 't12', 't13', 't12', 't13', 't12']",{'qos': 0},!U.1put(out);,
7,"['t1', 't13', 't12', 't13', 't12', 't13', 't12', 't13']",{'qos': 0},!U.output(1);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': -1},,?U.input(qos);
3,"['t1', 't27', 't26', 't19']",{'qos': -1},,
4,"['t1', 't27', 't26', 't19', 't76']",{'qos': -1},!U.output(1);,
5,"['t1', 't27', 't26', 't19', 't76', 't71']",{'qos': -1},,?U.input(qos);
6,"['t1', 't27', 't26', 't19', 't76', 't71', 't1']",{'qos': -1},,?U.input(qos);
7,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11']",{'qos': -2},,?U.input(qos);
8,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12']",{'qos': -2},!U.1put(out);,
9,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11']",{'qos': -2},,?U.input(qos);
10,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11', 't12']",{'qos': -2},!U.1put(out);,
11,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11', 't12', 't13']",{'qos': -2},!U.output(1);,
12,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11', 't12', 't13', 't12']",{'qos': -2},!U.1put(out);,
13,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11', 't12', 't13', 't12', 't11']",{'qos': 0},,?U.input(qos);
14,"['t1', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't11', 't12', 't13', 't12', 't11', 't12']",{'qos': 0},!U.1put(out);,
0,['t1'],{'qos': 1},,?U.input(qos);
1,"['t1', 't27']",{'qos': 1},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': 1},,?U.input(qos);
3,"['t1', 't27', 't26', 't21']",{'qos': 1},,
4,"['t1', 't27', 't26', 't21', 't20']",{'qos': 1},!U.0put(out);,
5,"['t1', 't27', 't26', 't21', 't20', 't23']",{'qos': 1},,
6,"['t1', 't27', 't26', 't21', 't20', 't23', 't1']",{'qos': 1},,?U.input(qos);
7,"['t1', 't27', 't26', 't21', 't20', 't23', 't1', 't9']",{'qos': 1},,
8,"['t1', 't27', 't26', 't21', 't20', 't23', 't1', 't9', 't12']",{'qos': 1},!U.1put(out);,
9,"['t1', 't27', 't26', 't21', 't20', 't23', 't1', 't9', 't12', 't9']",{'qos': 1},,
10,"['t1', 't27', 't26', 't21', 't20', 't23', 't1', 't9', 't12', 't9', 't12']",{'qos': 1},!U.1put(out);,
11,"['t1', 't27', 't26', 't21', 't20', 't23', 't1', 't9', 't12', 't9', 't12', 't9']",{'qos': 1},,
0,['t1'],{'qos': 2},,?U.input(qos);
1,"['t1', 't11']",{'qos': 1},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': 1},!U.1put(out);,
3,"['t1', 't11', 't12', 't9']",{'qos': 1},,
4,"['t1', 't11', 't12', 't9', 't12']",{'qos': 1},!U.1put(out);,
5,"['t1', 't11', 't12', 't9', 't12', 't11']",{'qos': -1},,?U.input(qos);
6,"['t1', 't11', 't12', 't9', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
7,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
8,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
9,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21']",{'qos': 0},,
10,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20']",{'qos': 0},!U.0put(out);,
11,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20', 't19']",{'qos': 0},,
12,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20', 't19', 't18']",{'qos': 0},!U.output(0);,
13,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20', 't19', 't18', 't19']",{'qos': 0},,
14,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20', 't19', 't18', 't19', 't76']",{'qos': 0},!U.output(1);,
15,"['t1', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't21', 't20', 't19', 't18', 't19', 't76', 't64']",{'qos': 0},!U.1put(out);,
0,['t1'],{'qos': -2},,?U.input(qos);
1,"['t1', 't27']",{'qos': -2},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': -2},,?U.input(qos);
3,"['t1', 't27', 't26', 't19']",{'qos': -2},,
4,"['t1', 't27', 't26', 't19', 't76']",{'qos': -2},!U.output(1);,
5,"['t1', 't27', 't26', 't19', 't76', 't64']",{'qos': -2},!U.1put(out);,
6,"['t1', 't27', 't26', 't19', 't76', 't64', 't56']",{'qos': -2},,
7,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64']",{'qos': -2},!U.1put(out);,
8,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64', 't28']",{'qos': -2},,
9,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64', 't28', 't26']",{'qos': 0},,?U.input(qos);
10,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64', 't28', 't26', 't19']",{'qos': 0},,
11,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64', 't28', 't26', 't19', 't18']",{'qos': 0},!U.output(0);,
12,"['t1', 't27', 't26', 't19', 't76', 't64', 't56', 't64', 't28', 't26', 't19', 't18', 't21']",{'qos': 0},,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't9']",{'qos': 0},,
2,"['t1', 't9', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't9', 't12', 't9']",{'qos': 0},,
4,"['t1', 't9', 't12', 't9', 't12']",{'qos': 0},!U.1put(out);,
5,"['t1', 't9', 't12', 't9', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
6,"['t1', 't9', 't12', 't9', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
7,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21']",{'qos': 0},,
8,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't69']",{'qos': 0},!U.1put(out);,
9,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't69', 't42']",{'qos': 0},!U.1put(out);,
10,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't69', 't42', 't49']",{'qos': 0},!U.1put(out);,
11,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't69', 't42', 't49', 't42']",{'qos': 0},!U.1put(out);,
12,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't69', 't42', 't49', 't42', 't49']",{'qos': 0},!U.1put(out);,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': 0},,?U.input(qos);
3,"['t1', 't27', 't26', 't21']",{'qos': 0},,
4,"['t1', 't27', 't26', 't21', 't20']",{'qos': 0},!U.0put(out);,
5,"['t1', 't27', 't26', 't21', 't20', 't19']",{'qos': 0},,
6,"['t1', 't27', 't26', 't21', 't20', 't19', 't76']",{'qos': 0},!U.output(1);,
7,"['t1', 't27', 't26', 't21', 't20', 't19', 't76', 't71']",{'qos': 0},,?U.input(qos);
8,"['t1', 't27', 't26', 't21', 't20', 't19', 't76', 't71', 't1']",{'qos': 0},,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't11']",{'qos': 0},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't11', 't12', 't11']",{'qos': -2},,?U.input(qos);
4,"['t1', 't11', 't12', 't11', 't12']",{'qos': -2},!U.1put(out);,
5,"['t1', 't11', 't12', 't11', 't12', 't9']",{'qos': -2},,
6,"['t1', 't11', 't12', 't11', 't12', 't9', 't12']",{'qos': -2},!U.1put(out);,
7,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't13']",{'qos': -2},!U.output(1);,
8,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't13', 't12']",{'qos': -2},!U.1put(out);,
9,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't13', 't12', 't13']",{'qos': -2},!U.output(1);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't11']",{'qos': -2},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -2},!U.1put(out);,
3,"['t1', 't11', 't12', 't11']",{'qos': -1},,?U.input(qos);
4,"['t1', 't11', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't11', 't12', 't11', 't12', 't9']",{'qos': -1},,
6,"['t1', 't11', 't12', 't11', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
7,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't13']",{'qos': 0},!U.output(1);,
2,"['t1', 't13', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't13', 't12', 't9']",{'qos': 0},,
4,"['t1', 't13', 't12', 't9', 't12']",{'qos': 0},!U.1put(out);,
5,"['t1', 't13', 't12', 't9', 't12', 't9']",{'qos': 0},,
6,"['t1', 't13', 't12', 't9', 't12', 't9', 't12']",{'qos': 0},!U.1put(out);,
7,"['t1', 't13', 't12', 't9', 't12', 't9', 't12', 't11']",{'qos': -1},,?U.input(qos);
8,"['t1', 't13', 't12', 't9', 't12', 't9', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
9,"['t1', 't13', 't12', 't9', 't12', 't9', 't12', 't11', 't12', 't9']",{'qos': -1},,
10,"['t1', 't13', 't12', 't9', 't12', 't9', 't12', 't11', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't11']",{'qos': -1},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -1},!U.1put(out);,
3,"['t1', 't11', 't12', 't11']",{'qos': -1},,?U.input(qos);
4,"['t1', 't11', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't11', 't12', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
6,"['t1', 't11', 't12', 't11', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
7,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19']",{'qos': 0},,
8,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76']",{'qos': 0},!U.output(1);,
9,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71']",{'qos': -1},,?U.input(qos);
10,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71', 't1']",{'qos': -1},,?U.input(qos);
11,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71', 't1', 't11']",{'qos': -2},,?U.input(qos);
12,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12']",{'qos': -2},!U.1put(out);,
13,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
14,"['t1', 't11', 't12', 't11', 't12', 't27', 't26', 't19', 't76', 't71', 't1', 't11', 't12', 't27', 't26']",{'qos': -1},,?U.input(qos);
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't11']",{'qos': -2},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -2},!U.1put(out);,
3,"['t1', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
4,"['t1', 't11', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
5,"['t1', 't11', 't12', 't27', 't26', 't21']",{'qos': 0},,
6,"['t1', 't11', 't12', 't27', 't26', 't21', 't20']",{'qos': 0},!U.0put(out);,
7,"['t1', 't11', 't12', 't27', 't26', 't21', 't20', 't23']",{'qos': 0},,
8,"['t1', 't11', 't12', 't27', 't26', 't21', 't20', 't23', 't1']",{'qos': 0},,?U.input(qos);
9,"['t1', 't11', 't12', 't27', 't26', 't21', 't20', 't23', 't1', 't11']",{'qos': -1},,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't11']",{'qos': -2},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -2},!U.1put(out);,
3,"['t1', 't11', 't12', 't9']",{'qos': -2},,
4,"['t1', 't11', 't12', 't9', 't12']",{'qos': -2},!U.1put(out);,
5,"['t1', 't11', 't12', 't9', 't12', 't13']",{'qos': -2},!U.output(1);,
6,"['t1', 't11', 't12', 't9', 't12', 't13', 't12']",{'qos': -2},!U.1put(out);,
7,"['t1', 't11', 't12', 't9', 't12', 't13', 't12', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't11']",{'qos': -1},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -1},!U.1put(out);,
3,"['t1', 't11', 't12', 't11']",{'qos': -1},,?U.input(qos);
4,"['t1', 't11', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't11', 't12', 't11', 't12', 't13']",{'qos': -1},!U.output(1);,
6,"['t1', 't11', 't12', 't11', 't12', 't13', 't12']",{'qos': -1},!U.1put(out);,
7,"['t1', 't11', 't12', 't11', 't12', 't13', 't12', 't13']",{'qos': -1},!U.output(1);,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': -1},,?U.input(qos);
3,"['t1', 't27', 't26', 't21']",{'qos': -1},,
4,"['t1', 't27', 't26', 't21', 't69']",{'qos': -1},!U.1put(out);,
5,"['t1', 't27', 't26', 't21', 't69', 't43']",{'qos': -1},!U.output(-1);,?U.input(qos);
6,"['t1', 't27', 't26', 't21', 't69', 't43', 't49']",{'qos': -1},!U.1put(out);,
7,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50']",{'qos': -2},!U.output(1);,?U.input(qos);
8,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49']",{'qos': -2},!U.1put(out);,
9,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50']",{'qos': -2},!U.output(1);,?U.input(qos);
10,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50', 't49']",{'qos': -2},!U.1put(out);,
11,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50', 't49', 't42']",{'qos': -2},!U.1put(out);,
12,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50', 't49', 't42', 't49']",{'qos': -2},!U.1put(out);,
13,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50', 't49', 't42', 't49', 't42']",{'qos': -2},!U.1put(out);,
14,"['t1', 't27', 't26', 't21', 't69', 't43', 't49', 't50', 't49', 't50', 't49', 't42', 't49', 't42', 't49']",{'qos': -2},!U.1put(out);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't11']",{'qos': -2},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -2},!U.1put(out);,
3,"['t1', 't11', 't12', 't11']",{'qos': -1},,?U.input(qos);
4,"['t1', 't11', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't11', 't12', 't11', 't12', 't9']",{'qos': -1},,
6,"['t1', 't11', 't12', 't11', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
7,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11']",{'qos': -2},,?U.input(qos);
8,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12']",{'qos': -2},!U.1put(out);,
9,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27']",{'qos': -1},!U.output(1);,?U.input(qos);
10,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26']",{'qos': -1},,?U.input(qos);
11,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't23']",{'qos': -1},,
12,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't23', 't1']",{'qos': -1},,?U.input(qos);
13,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't23', 't1', 't13']",{'qos': -1},!U.output(1);,
14,"['t1', 't11', 't12', 't11', 't12', 't9', 't12', 't11', 't12', 't27', 't26', 't23', 't1', 't13', 't12']",{'qos': -1},!U.1put(out);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't9']",{'qos': -1},,
2,"['t1', 't9', 't12']",{'qos': -1},!U.1put(out);,
3,"['t1', 't9', 't12', 't9']",{'qos': -1},,
4,"['t1', 't9', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't9', 't12', 't9', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
6,"['t1', 't9', 't12', 't9', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
7,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21']",{'qos': 0},,
8,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't21', 't20']",{'qos': 0},!U.0put(out);,
0,['t1'],{'qos': -1},,?U.input(qos);
1,"['t1', 't9']",{'qos': -1},,
2,"['t1', 't9', 't12']",{'qos': -1},!U.1put(out);,
3,"['t1', 't9', 't12', 't13']",{'qos': -1},!U.output(1);,
4,"['t1', 't9', 't12', 't13', 't12']",{'qos': -1},!U.1put(out);,
5,"['t1', 't9', 't12', 't13', 't12', 't9']",{'qos': -1},,
6,"['t1', 't9', 't12', 't13', 't12', 't9', 't12']",{'qos': -1},!U.1put(out);,
7,"['t1', 't9', 't12', 't13', 't12', 't9', 't12', 't9']",{'qos': -1},,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
2,"['t1', 't27', 't26']",{'qos': 0},,?U.input(qos);
3,"['t1', 't27', 't26', 't19']",{'qos': 0},,
4,"['t1', 't27', 't26', 't19', 't76']",{'qos': 0},!U.output(1);,
5,"['t1', 't27', 't26', 't19', 't76', 't64']",{'qos': 0},!U.1put(out);,
6,"['t1', 't27', 't26', 't19', 't76', 't64', 't63']",{'qos': 0},,
7,"['t1', 't27', 't26', 't19', 't76', 't64', 't63', 't62']",{'qos': 0},!U.1put(out);,
8,"['t1', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61']",{'qos': 0},,?U.input(qos);
9,"['t1', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't60']",{'qos': 0},,
10,"['t1', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't60', 't61']",{'qos': 0},,?U.input(qos);
11,"['t1', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't60', 't61', 't75']",{'qos': 0},!U.output(0);,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't11']",{'qos': -1},,?U.input(qos);
2,"['t1', 't11', 't12']",{'qos': -1},!U.1put(out);,
3,"['t1', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
4,"['t1', 't11', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
5,"['t1', 't11', 't12', 't27', 't26', 't19']",{'qos': 0},,
6,"['t1', 't11', 't12', 't27', 't26', 't19', 't76']",{'qos': 0},!U.output(1);,
7,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64']",{'qos': 0},!U.1put(out);,
8,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63']",{'qos': 0},,
9,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63', 't62']",{'qos': 0},!U.1put(out);,
10,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61']",{'qos': 0},,?U.input(qos);
11,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't75']",{'qos': 0},!U.output(0);,?U.input(qos);
12,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't75', 't64']",{'qos': 0},!U.1put(out);,
13,"['t1', 't11', 't12', 't27', 't26', 't19', 't76', 't64', 't63', 't62', 't61', 't75', 't64', 't56']",{'qos': 0},,
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't9']",{'qos': 0},,
2,"['t1', 't9', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't9', 't12', 't9']",{'qos': 0},,
4,"['t1', 't9', 't12', 't9', 't12']",{'qos': 0},!U.1put(out);,
5,"['t1', 't9', 't12', 't9', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
6,"['t1', 't9', 't12', 't9', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
7,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23']",{'qos': 0},,
8,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1']",{'qos': -1},,?U.input(qos);
9,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11']",{'qos': -2},,?U.input(qos);
10,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11', 't12']",{'qos': -2},!U.1put(out);,
11,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11', 't12', 't11']",{'qos': -1},,?U.input(qos);
12,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11', 't12', 't11', 't12']",{'qos': -1},!U.1put(out);,
13,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11', 't12', 't11', 't12', 't27']",{'qos': 0},!U.output(1);,?U.input(qos);
14,"['t1', 't9', 't12', 't9', 't12', 't27', 't26', 't23', 't1', 't11', 't12', 't11', 't12', 't27', 't26']",{'qos': 0},,?U.input(qos);
0,['t1'],{'qos': 0},,?U.input(qos);
1,"['t1', 't13']",{'qos': 0},!U.output(1);,
2,"['t1', 't13', 't12']",{'qos': 0},!U.1put(out);,
3,"['t1', 't13', 't12', 't11']",{'qos': -2},,?U.input(qos);
4,"['t1', 't13', 't12', 't11', 't12']",{'qos': -2},!U.1put(out);,
5,"['t1', 't13', 't12', 't11', 't12', 't13']",{'qos': -2},!U.output(1);,
6,"['t1', 't13', 't12', 't11', 't12', 't13', 't12']",{'qos': -2},!U.1put(out);,
7,"['t1', 't13', 't12', 't11', 't12', 't13', 't12', 't9']",{'qos': -2},,
8,"['t1', 't13', 't12', 't11', 't12', 't13', 't12', 't9', 't12']",{'qos': -2},!U.1put(out);,
9,"['t1', 't13', 't12', 't11', 't12', 't13', 't12', 't9', 't12', 't9']",{'qos': -2},,
10,"['t1', 't13', 't12', 't11', 't12', 't13', 't12', 't9', 't12', 't9', 't12']",{'qos': -2},!U.1put(out);,
